anio_mat,entidad_id,ent_regis,municipio_id,mun_regis,tipo_div,causa,hijos,custodia,pension,edad_mdiv1,escol_div1,con_acdiv1,sexo_div1,edad_mdiv2,escol_div2,con_acdiv2,sexo_div2
2017,14,Jalisco,83,Allende,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,19,Secundaria o equivalente,Trabaja,Mujer,24,Secundaria o equivalente,Trabaja,Hombre
2017,14,Jalisco,23,Tecate,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,18,Primaria completa,No trabaja,Mujer,24,Secundaria o equivalente,Trabaja,Hombre
2017,14,Jalisco,124,Alcozauca de Guerrero,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,No especificada,No especificada,Mujer,21,No especificada,No especificada,Hombre
2017,14,Jalisco,22,Mexicali,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,19,Secundaria o equivalente,Trabaja,Mujer,26,Secundaria o equivalente,Trabaja,Hombre
2017,14,Jalisco,124,Alcozauca de Guerrero,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2017,14,Jalisco,22,Mexicali,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Secundaria o equivalente,No trabaja,Mujer,26,Primaria completa,Trabaja,Hombre
2017,14,Jalisco,93,Coyoacán,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,22,Primaria completa,Trabaja,Hombre,19,Secundaria o equivalente,Trabaja,Mujer
2017,14,Jalisco,53,Allende,Judicial,Mutuo consentimiento,1,Ambos,Hijos y Divorciante 2,19,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2018,14,Jalisco,15,Jesús María,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,19,Secundaria o equivalente,No trabaja,Mujer,26,Preparatoria o equivalente,Trabaja,Hombre
2018,14,Jalisco,63,Comala,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,18,Secundaria o equivalente,No trabaja,Mujer,23,Secundaria o equivalente,Trabaja,Hombre
2018,14,Jalisco,94,Cuajimalpa de Morelos,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,22,Secundaria o equivalente,Trabaja,Hombre
2018,14,Jalisco,97,Iztapalapa,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,20,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,Trabaja,Mujer
2018,14,Jalisco,23,Tecate,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,20,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2018,14,Jalisco,67,Manzanillo,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,19,Superior,Trabaja,Mujer,20,Superior,Trabaja,Hombre
2018,14,Jalisco,15,Jesús María,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,18,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2018,14,Jalisco,18,San José de Gracia,Judicial,Incompatibilidad de caracteres,1,Divorciante 1,Hijos,19,Secundaria o equivalente,No trabaja,Mujer,24,Secundaria o equivalente,Trabaja,Hombre
2018,14,Jalisco,53,Allende,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,19,Secundaria o equivalente,Trabaja,Mujer,20,Secundaria o equivalente,Trabaja,Hombre
2018,14,Jalisco,53,Allende,Judicial,Mutuo consentimiento,1,Ambos,Hijos,20,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2019,14,Jalisco,83,Allende,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,19,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2019,14,Jalisco,94,Cuajimalpa de Morelos,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,19,Secundaria o equivalente,No trabaja,Mujer,25,Secundaria o equivalente,Trabaja,Hombre
2017,14,Jalisco,27,San Felipe,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2018,14,Jalisco,77,Amatenango del Valle,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,28,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2019,14,Jalisco,97,Iztapalapa,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,24,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2019,14,Jalisco,93,Coyoacán,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,29,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2015,14,Jalisco,75,Amatán,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,23,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2017,14,Jalisco,63,Comala,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,20,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2018,14,Jalisco,39,Loreto,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,29,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2016,14,Jalisco,53,Allende,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,30,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2017,14,Jalisco,105,Durango,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,21,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2018,14,Jalisco,39,Loreto,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,23,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2017,14,Jalisco,96,Iztacalco,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,25,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2016,14,Jalisco,27,San Felipe,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2019,14,Jalisco,118,Manuel Doblado,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,23,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2019,14,Jalisco,108,Guadalupe Victoria,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2019,14,Jalisco,121,Acapulco de Juárez,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,24,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2019,14,Jalisco,73,Acapetahua,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,22,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2017,14,Jalisco,124,Alcozauca de Guerrero,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,23,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2018,14,Jalisco,93,Coyoacán,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,26,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2019,14,Jalisco,93,Coyoacán,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,21,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2019,14,Jalisco,97,Iztapalapa,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2015,14,Jalisco,98,La Magdalena Contreras,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,19,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2017,14,Jalisco,93,Coyoacán,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,19,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2017,14,Jalisco,39,Loreto,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,2,no se otorga,Ninguno,40,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2015,15,México,110,El Llano,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,17,Primaria completa,Trabaja,Mujer,37,Primaria completa,Trabaja,Hombre
2015,15,México,24,Tijuana,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Secundaria o equivalente,No trabaja,Mujer,22,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,106,General Simón Bolívar,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,47,Superior,Trabaja,Hombre,19,Superior,No trabaja,Mujer
2015,15,México,51,Abasolo,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,19,Preparatoria o equivalente,No trabaja,Mujer,22,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,58,Escobedo,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,18,Superior,Trabaja,Mujer,21,Superior,Trabaja,Hombre
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,3,Divorciante 2,Hijos,23,Preparatoria o equivalente,Trabaja,Hombre,17,Preparatoria o equivalente,No trabaja,Mujer
2015,15,México,104,Cuencamé,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,18,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,122,Ahuacuotzingo,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Preparatoria o equivalente,No trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,18,Secundaria o equivalente,No trabaja,Mujer,20,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Preparatoria o equivalente,No trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,122,Ahuacuotzingo,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,19,Primaria incompleta,Trabaja,Hombre,18,Primaria incompleta,Trabaja,Mujer
2015,15,México,51,Abasolo,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Secundaria o equivalente,No trabaja,Hombre,17,Secundaria o equivalente,Trabaja,Mujer
2015,15,México,106,General Simón Bolívar,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos,19,Preparatoria o equivalente,No trabaja,Mujer,18,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,24,Tijuana,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,19,Secundaria o equivalente,Trabaja,Mujer,27,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,106,General Simón Bolívar,Judicial,Voluntario unilateral,1,Ambos,Hijos,18,Preparatoria o equivalente,Trabaja,Mujer,25,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,58,Escobedo,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,18,Secundaria o equivalente,No trabaja,Mujer,20,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,24,Tijuana,Judicial,Voluntario unilateral,1,Ambos,Hijos,22,Preparatoria o equivalente,No especificada,Hombre,19,Preparatoria o equivalente,No especificada,Mujer
2015,15,México,58,Escobedo,Judicial,Voluntario unilateral,2,no se otorga,Ninguno,18,Preparatoria o equivalente,No trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,31,Comondú,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,16,Secundaria o equivalente,No trabaja,Mujer,21,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,14,Cosío,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos,17,Superior,Trabaja,Mujer,26,Superior,Trabaja,Hombre
2015,15,México,13,Calvillo,Judicial,Voluntario unilateral,1,Ambos,Hijos,18,Preparatoria o equivalente,No trabaja,Mujer,22,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,25,Playas de Rosarito,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,18,Preparatoria o equivalente,No trabaja,Mujer,27,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,25,Playas de Rosarito,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,17,Secundaria o equivalente,No trabaja,Mujer,19,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,22,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2015,15,México,99,Milpa Alta,Judicial,Voluntario unilateral,2,no se otorga,No especificado,20,Superior,No especificada,Hombre,18,Superior,Trabaja,Mujer
2015,15,México,58,Escobedo,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,20,Superior,Trabaja,Hombre,18,Superior,No trabaja,Mujer
2015,15,México,104,Cuencamé,Judicial,Voluntario unilateral,1,no se otorga,No especificado,16,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,122,Ahuacuotzingo,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,39,Loreto,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos,19,Primaria incompleta,Trabaja,Mujer,17,Primaria incompleta,Trabaja,Hombre
2015,15,México,39,Loreto,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,18,Otra,No trabaja,Mujer,21,Otra,Trabaja,Hombre
2015,15,México,81,Ahumada,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos,19,Secundaria o equivalente,Trabaja,Hombre,17,Secundaria o equivalente,No trabaja,Mujer
2015,15,México,39,Loreto,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,19,Primaria incompleta,Trabaja,Mujer,19,Primaria incompleta,Trabaja,Hombre
2015,15,México,101,Canatlán,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos,17,Secundaria o equivalente,Trabaja,Mujer,20,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,39,Loreto,Judicial,Voluntario unilateral,3,Divorciante 2,Hijos,21,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2015,15,México,64,Coquimatlán,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2015,15,México,81,Ahumada,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,16,Primaria completa,Trabaja,Hombre,16,Primaria completa,No trabaja,Mujer
2015,15,México,99,Milpa Alta,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,104,Cuencamé,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,20,Superior,Trabaja,Hombre,16,Superior,Trabaja,Mujer
2015,15,México,106,General Simón Bolívar,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Superior,Trabaja,Mujer,25,Superior,Trabaja,Hombre
2015,15,México,13,Calvillo,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,58,Escobedo,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Preparatoria o equivalente,Trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,21,Preparatoria o equivalente,Trabaja,Hombre,16,Preparatoria o equivalente,Trabaja,Mujer
2015,15,México,86,Bachíniva,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,23,Preparatoria o equivalente,Trabaja,Hombre,17,Preparatoria o equivalente,No trabaja,Mujer
2015,15,México,122,Ahuacuotzingo,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,17,Preparatoria o equivalente,No trabaja,Mujer,27,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,65,Cuauhtémoc,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos y Divorciante 1,17,Preparatoria o equivalente,No trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,24,Tijuana,Judicial,Voluntario unilateral,3,Ambos,Hijos,18,Preparatoria o equivalente,Trabaja,Mujer,17,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,24,Tijuana,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,20,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,121,Acapulco de Juárez,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,16,Secundaria o equivalente,No trabaja,Mujer,19,Secundaria o equivalente,Trabaja,Hombre
2015,15,México,13,Calvillo,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,19,Otra,Trabaja,Hombre,19,Otra,Trabaja,Mujer
2015,15,México,122,Ahuacuotzingo,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Otra,Trabaja,Mujer,23,Otra,No trabaja,Hombre
2015,15,México,121,Acapulco de Juárez,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Preparatoria o equivalente,No trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,25,Playas de Rosarito,Judicial,Voluntario unilateral,3,Divorciante 2,Hijos,20,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2015,15,México,33,La Paz,Judicial,Voluntario unilateral,2,Otro,Hijos,18,Preparatoria o equivalente,Trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,45,Hecelchakán,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,17,Preparatoria o equivalente,Trabaja,Mujer,45,Preparatoria o equivalente,No trabaja,Hombre
2015,15,México,45,Hecelchakán,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,18,Preparatoria o equivalente,Trabaja,Mujer,25,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,106,General Simón Bolívar,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,18,Preparatoria o equivalente,No trabaja,Mujer,20,Preparatoria o equivalente,Trabaja,Hombre
2015,15,México,65,Cuauhtémoc,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,22,Secundaria o equivalente,Trabaja,Hombre,18,Secundaria o equivalente,Trabaja,Mujer
2016,15,México,101,Canatlán,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,16,Secundaria o equivalente,Trabaja,Mujer,23,Secundaria o equivalente,Trabaja,Hombre
2016,15,México,42,Campeche,Judicial,Voluntario unilateral,3,no se otorga,No especificado,19,Secundaria o equivalente,Trabaja,Mujer,23,Secundaria o equivalente,Trabaja,Hombre
2016,15,México,54,Arteaga,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,17,Secundaria o equivalente,No trabaja,Mujer,20,Secundaria o equivalente,Trabaja,Hombre
2016,15,México,106,General Simón Bolívar,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,18,Secundaria o equivalente,Trabaja,Mujer,19,Secundaria o equivalente,Trabaja,Hombre
2016,15,México,88,Batopilas de Manuel Gómez Morín,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,15,Secundaria o equivalente,No trabaja,Mujer,16,Secundaria o equivalente,Trabaja,Hombre
2016,15,México,81,Ahumada,Judicial,Voluntario unilateral,3,Divorciante 1,Hijos,21,Preparatoria o equivalente,Trabaja,Hombre,18,Preparatoria o equivalente,No trabaja,Mujer
2016,15,México,13,Calvillo,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2016,15,México,51,Abasolo,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,17,Preparatoria o equivalente,No trabaja,Mujer,22,Preparatoria o equivalente,Trabaja,Hombre
2016,15,México,13,Calvillo,Judicial,Voluntario unilateral,3,Ambos,Hijos,20,Superior,Trabaja,Hombre,19,Superior,Trabaja,Mujer
2016,15,México,33,La Paz,Judicial,Voluntario unilateral,3,Divorciante 2,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2016,15,México,39,Loreto,Judicial,Voluntario unilateral,3,no se otorga,No especificado,18,Preparatoria o equivalente,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2016,15,México,104,Cuencamé,Judicial,Voluntario unilateral,1,Otro,Hijos,18,Superior,Trabaja,Mujer,19,Superior,Trabaja,Hombre
2016,15,México,122,Ahuacuotzingo,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,18,Preparatoria o equivalente,Trabaja,Hombre,17,Preparatoria o equivalente,Trabaja,Mujer
2016,15,México,121,Acapulco de Juárez,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,21,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,Trabaja,Mujer
2016,15,México,58,Escobedo,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,18,Preparatoria o equivalente,No trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2016,15,México,24,Tijuana,Judicial,Voluntario unilateral,2,no se otorga,Ninguno,21,Preparatoria o equivalente,No trabaja,Hombre,18,Preparatoria o equivalente,Trabaja,Mujer
2016,15,México,88,Batopilas de Manuel Gómez Morín,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,17,Preparatoria o equivalente,Trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2016,15,México,122,Ahuacuotzingo,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,21,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2016,15,México,54,Arteaga,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,16,Otra,Trabaja,Mujer,26,Otra,Trabaja,Hombre
